representative_exercise_id,rule_id,action,alternative_required,source_rule_ids,activation_status,mapping_review_status,production_eligible
REX-000054,SRV2-NEW-0098,CAUTION,NO,LEGACY-RULE-0069|LEGACY-RULE-0094|LEGACY-RULE-0116|LEGACY-RULE-0134|LEGACY-RULE-0150|LEGACY-RULE-0170|LEGACY-RULE-0177|LEGACY-RULE-0198|LEGACY-RULE-0216|LEGACY-RULE-0230|LEGACY-RULE-0252|LEGACY-RULE-0266|LEGACY-RULE-0275,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000054,SRV2-NEW-0100,EXCLUDE,YES,LEGACY-RULE-0070|LEGACY-RULE-0095|LEGACY-RULE-0117|LEGACY-RULE-0135|LEGACY-RULE-0151|LEGACY-RULE-0171|LEGACY-RULE-0178|LEGACY-RULE-0199|LEGACY-RULE-0217|LEGACY-RULE-0231|LEGACY-RULE-0253|LEGACY-RULE-0267|LEGACY-RULE-0276,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000055,SRV2-NEW-0071,CAUTION,NO,LEGACY-RULE-0009|LEGACY-RULE-0013|LEGACY-RULE-0018|LEGACY-RULE-0021|LEGACY-RULE-0053|LEGACY-RULE-0058,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000055,SRV2-NEW-0073,EXCLUDE,YES,LEGACY-RULE-0010|LEGACY-RULE-0014|LEGACY-RULE-0019|LEGACY-RULE-0022|LEGACY-RULE-0054|LEGACY-RULE-0059,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000055,SRV2-NEW-0081,EXCLUDE,YES,LEGACY-RULE-0159,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000056,SRV2-NEW-0002,EXCLUDE,YES,LEGACY-RULE-0003|LEGACY-RULE-0149|LEGACY-RULE-0215,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000056,SRV2-NEW-0004,CAUTION,NO,LEGACY-RULE-0027|LEGACY-RULE-0055|LEGACY-RULE-0140|LEGACY-RULE-0187|LEGACY-RULE-0195|LEGACY-RULE-0204|LEGACY-RULE-0227|LEGACY-RULE-0236|LEGACY-RULE-0240|LEGACY-RULE-0254,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000056,SRV2-NEW-0006,EXCLUDE,YES,LEGACY-RULE-0028|LEGACY-RULE-0056|LEGACY-RULE-0141|LEGACY-RULE-0188|LEGACY-RULE-0196|LEGACY-RULE-0205|LEGACY-RULE-0228|LEGACY-RULE-0237|LEGACY-RULE-0241|LEGACY-RULE-0255,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000056,SRV2-NEW-0007,EXCLUDE,YES,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000057,SRV2-NEW-0092,CAUTION,NO,LEGACY-RULE-0025|LEGACY-RULE-0031|LEGACY-RULE-0078|LEGACY-RULE-0109|LEGACY-RULE-0147|LEGACY-RULE-0189|LEGACY-RULE-0262|LEGACY-RULE-0268|LEGACY-RULE-0281,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000057,SRV2-NEW-0094,EXCLUDE,YES,LEGACY-RULE-0026|LEGACY-RULE-0032|LEGACY-RULE-0079|LEGACY-RULE-0110|LEGACY-RULE-0148|LEGACY-RULE-0190|LEGACY-RULE-0263|LEGACY-RULE-0269|LEGACY-RULE-0282,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000057,SRV2-NEW-0095,CAUTION,NO,LEGACY-RULE-0027|LEGACY-RULE-0055|LEGACY-RULE-0140|LEGACY-RULE-0187|LEGACY-RULE-0195|LEGACY-RULE-0204|LEGACY-RULE-0227|LEGACY-RULE-0236|LEGACY-RULE-0240|LEGACY-RULE-0254,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000057,SRV2-NEW-0097,EXCLUDE,YES,LEGACY-RULE-0028|LEGACY-RULE-0056|LEGACY-RULE-0141|LEGACY-RULE-0188|LEGACY-RULE-0196|LEGACY-RULE-0205|LEGACY-RULE-0228|LEGACY-RULE-0237|LEGACY-RULE-0241|LEGACY-RULE-0255,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000057,SRV2-NEW-0099,EXCLUDE,YES,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000058,SRV2-NEW-0001,CAUTION,NO,LEGACY-RULE-0025|LEGACY-RULE-0031|LEGACY-RULE-0078|LEGACY-RULE-0109|LEGACY-RULE-0147|LEGACY-RULE-0189|LEGACY-RULE-0262|LEGACY-RULE-0268|LEGACY-RULE-0281,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000058,SRV2-NEW-0003,EXCLUDE,YES,LEGACY-RULE-0026|LEGACY-RULE-0032|LEGACY-RULE-0079|LEGACY-RULE-0110|LEGACY-RULE-0148|LEGACY-RULE-0190|LEGACY-RULE-0263|LEGACY-RULE-0269|LEGACY-RULE-0282,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000058,SRV2-NEW-0005,EXCLUDE,YES,LEGACY-RULE-0004|LEGACY-RULE-0006|LEGACY-RULE-0029|LEGACY-RULE-0075|LEGACY-RULE-0108|LEGACY-RULE-0144|LEGACY-RULE-0261,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000058,SRV2-NEW-0007,EXCLUDE,YES,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000059,SRV2-NEW-0002,EXCLUDE,YES,LEGACY-RULE-0003|LEGACY-RULE-0149|LEGACY-RULE-0215,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000059,SRV2-NEW-0004,CAUTION,NO,LEGACY-RULE-0027|LEGACY-RULE-0055|LEGACY-RULE-0140|LEGACY-RULE-0187|LEGACY-RULE-0195|LEGACY-RULE-0204|LEGACY-RULE-0227|LEGACY-RULE-0236|LEGACY-RULE-0240|LEGACY-RULE-0254,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000059,SRV2-NEW-0006,EXCLUDE,YES,LEGACY-RULE-0028|LEGACY-RULE-0056|LEGACY-RULE-0141|LEGACY-RULE-0188|LEGACY-RULE-0196|LEGACY-RULE-0205|LEGACY-RULE-0228|LEGACY-RULE-0237|LEGACY-RULE-0241|LEGACY-RULE-0255,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000059,SRV2-NEW-0007,EXCLUDE,YES,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000059,SRV2-NEW-0008,CAUTION,NO,LEGACY-RULE-0040|LEGACY-RULE-0049|LEGACY-RULE-0051|LEGACY-RULE-0083|LEGACY-RULE-0123|LEGACY-RULE-0166|LEGACY-RULE-0206|LEGACY-RULE-0225|LEGACY-RULE-0238|LEGACY-RULE-0259|LEGACY-RULE-0277,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000059,SRV2-NEW-0009,EXCLUDE,YES,LEGACY-RULE-0041|LEGACY-RULE-0050|LEGACY-RULE-0052|LEGACY-RULE-0084|LEGACY-RULE-0124|LEGACY-RULE-0167|LEGACY-RULE-0207|LEGACY-RULE-0226|LEGACY-RULE-0239|LEGACY-RULE-0260|LEGACY-RULE-0278,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000060,SRV2-NEW-0002,EXCLUDE,YES,LEGACY-RULE-0003|LEGACY-RULE-0149|LEGACY-RULE-0215,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000060,SRV2-NEW-0004,CAUTION,NO,LEGACY-RULE-0027|LEGACY-RULE-0055|LEGACY-RULE-0140|LEGACY-RULE-0187|LEGACY-RULE-0195|LEGACY-RULE-0204|LEGACY-RULE-0227|LEGACY-RULE-0236|LEGACY-RULE-0240|LEGACY-RULE-0254,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000060,SRV2-NEW-0006,EXCLUDE,YES,LEGACY-RULE-0028|LEGACY-RULE-0056|LEGACY-RULE-0141|LEGACY-RULE-0188|LEGACY-RULE-0196|LEGACY-RULE-0205|LEGACY-RULE-0228|LEGACY-RULE-0237|LEGACY-RULE-0241|LEGACY-RULE-0255,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000060,SRV2-NEW-0007,EXCLUDE,YES,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000061,SRV2-NEW-0023,EXCLUDE,YES,LEGACY-RULE-0004|LEGACY-RULE-0006|LEGACY-RULE-0029|LEGACY-RULE-0075|LEGACY-RULE-0108|LEGACY-RULE-0144|LEGACY-RULE-0261,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000061,SRV2-NEW-0025,CAUTION,NO,LEGACY-RULE-0069|LEGACY-RULE-0094|LEGACY-RULE-0116|LEGACY-RULE-0134|LEGACY-RULE-0150|LEGACY-RULE-0170|LEGACY-RULE-0177|LEGACY-RULE-0198|LEGACY-RULE-0216|LEGACY-RULE-0230|LEGACY-RULE-0252|LEGACY-RULE-0266|LEGACY-RULE-0275,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000061,SRV2-NEW-0027,EXCLUDE,YES,LEGACY-RULE-0070|LEGACY-RULE-0095|LEGACY-RULE-0117|LEGACY-RULE-0135|LEGACY-RULE-0151|LEGACY-RULE-0171|LEGACY-RULE-0178|LEGACY-RULE-0199|LEGACY-RULE-0217|LEGACY-RULE-0231|LEGACY-RULE-0253|LEGACY-RULE-0267|LEGACY-RULE-0276,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000061,SRV2-NEW-0028,CAUTION,NO,LEGACY-RULE-0037|LEGACY-RULE-0044|LEGACY-RULE-0066|LEGACY-RULE-0076|LEGACY-RULE-0091|LEGACY-RULE-0111|LEGACY-RULE-0142|LEGACY-RULE-0145|LEGACY-RULE-0155|LEGACY-RULE-0157|LEGACY-RULE-0160|LEGACY-RULE-0164|LEGACY-RULE-0185|LEGACY-RULE-0250|LEGACY-RULE-0264|LEGACY-RULE-0270|LEGACY-RULE-0272,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000061,SRV2-NEW-0030,EXCLUDE,YES,LEGACY-RULE-0038|LEGACY-RULE-0045|LEGACY-RULE-0067|LEGACY-RULE-0077|LEGACY-RULE-0092|LEGACY-RULE-0112|LEGACY-RULE-0143|LEGACY-RULE-0146|LEGACY-RULE-0156|LEGACY-RULE-0158|LEGACY-RULE-0161|LEGACY-RULE-0165|LEGACY-RULE-0186|LEGACY-RULE-0251|LEGACY-RULE-0265|LEGACY-RULE-0271|LEGACY-RULE-0273,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000062,SRV2-NEW-0002,EXCLUDE,YES,LEGACY-RULE-0003|LEGACY-RULE-0149|LEGACY-RULE-0215,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000062,SRV2-NEW-0004,CAUTION,NO,LEGACY-RULE-0027|LEGACY-RULE-0055|LEGACY-RULE-0140|LEGACY-RULE-0187|LEGACY-RULE-0195|LEGACY-RULE-0204|LEGACY-RULE-0227|LEGACY-RULE-0236|LEGACY-RULE-0240|LEGACY-RULE-0254,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000062,SRV2-NEW-0006,EXCLUDE,YES,LEGACY-RULE-0028|LEGACY-RULE-0056|LEGACY-RULE-0141|LEGACY-RULE-0188|LEGACY-RULE-0196|LEGACY-RULE-0205|LEGACY-RULE-0228|LEGACY-RULE-0237|LEGACY-RULE-0241|LEGACY-RULE-0255,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000062,SRV2-NEW-0007,EXCLUDE,YES,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000063,SRV2-NEW-0095,CAUTION,NO,LEGACY-RULE-0027|LEGACY-RULE-0055|LEGACY-RULE-0140|LEGACY-RULE-0187|LEGACY-RULE-0195|LEGACY-RULE-0204|LEGACY-RULE-0227|LEGACY-RULE-0236|LEGACY-RULE-0240|LEGACY-RULE-0254,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000063,SRV2-NEW-0097,EXCLUDE,YES,LEGACY-RULE-0028|LEGACY-RULE-0056|LEGACY-RULE-0141|LEGACY-RULE-0188|LEGACY-RULE-0196|LEGACY-RULE-0205|LEGACY-RULE-0228|LEGACY-RULE-0237|LEGACY-RULE-0241|LEGACY-RULE-0255,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000063,SRV2-NEW-0099,EXCLUDE,YES,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000064,SRV2-NEW-0095,CAUTION,NO,LEGACY-RULE-0027|LEGACY-RULE-0055|LEGACY-RULE-0140|LEGACY-RULE-0187|LEGACY-RULE-0195|LEGACY-RULE-0204|LEGACY-RULE-0227|LEGACY-RULE-0236|LEGACY-RULE-0240|LEGACY-RULE-0254,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000064,SRV2-NEW-0097,EXCLUDE,YES,LEGACY-RULE-0028|LEGACY-RULE-0056|LEGACY-RULE-0141|LEGACY-RULE-0188|LEGACY-RULE-0196|LEGACY-RULE-0205|LEGACY-RULE-0228|LEGACY-RULE-0237|LEGACY-RULE-0241|LEGACY-RULE-0255,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000064,SRV2-NEW-0099,EXCLUDE,YES,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000065,SRV2-NEW-0002,EXCLUDE,YES,LEGACY-RULE-0003|LEGACY-RULE-0149|LEGACY-RULE-0215,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000065,SRV2-NEW-0004,CAUTION,NO,LEGACY-RULE-0027|LEGACY-RULE-0055|LEGACY-RULE-0140|LEGACY-RULE-0187|LEGACY-RULE-0195|LEGACY-RULE-0204|LEGACY-RULE-0227|LEGACY-RULE-0236|LEGACY-RULE-0240|LEGACY-RULE-0254,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000065,SRV2-NEW-0006,EXCLUDE,YES,LEGACY-RULE-0028|LEGACY-RULE-0056|LEGACY-RULE-0141|LEGACY-RULE-0188|LEGACY-RULE-0196|LEGACY-RULE-0205|LEGACY-RULE-0228|LEGACY-RULE-0237|LEGACY-RULE-0241|LEGACY-RULE-0255,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000065,SRV2-NEW-0007,EXCLUDE,YES,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000066,SRV2-NEW-0011,CAUTION,NO,LEGACY-RULE-0025|LEGACY-RULE-0031|LEGACY-RULE-0078|LEGACY-RULE-0109|LEGACY-RULE-0147|LEGACY-RULE-0189|LEGACY-RULE-0262|LEGACY-RULE-0268|LEGACY-RULE-0281,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000066,SRV2-NEW-0012,EXCLUDE,YES,LEGACY-RULE-0026|LEGACY-RULE-0032|LEGACY-RULE-0079|LEGACY-RULE-0110|LEGACY-RULE-0148|LEGACY-RULE-0190|LEGACY-RULE-0263|LEGACY-RULE-0269|LEGACY-RULE-0282,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000066,SRV2-NEW-0014,EXCLUDE,YES,LEGACY-RULE-0004|LEGACY-RULE-0006|LEGACY-RULE-0029|LEGACY-RULE-0075|LEGACY-RULE-0108|LEGACY-RULE-0144|LEGACY-RULE-0261,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000066,SRV2-NEW-0016,CAUTION,NO,LEGACY-RULE-0069|LEGACY-RULE-0094|LEGACY-RULE-0116|LEGACY-RULE-0134|LEGACY-RULE-0150|LEGACY-RULE-0170|LEGACY-RULE-0177|LEGACY-RULE-0198|LEGACY-RULE-0216|LEGACY-RULE-0230|LEGACY-RULE-0252|LEGACY-RULE-0266|LEGACY-RULE-0275,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000066,SRV2-NEW-0017,EXCLUDE,YES,LEGACY-RULE-0070|LEGACY-RULE-0095|LEGACY-RULE-0117|LEGACY-RULE-0135|LEGACY-RULE-0151|LEGACY-RULE-0171|LEGACY-RULE-0178|LEGACY-RULE-0199|LEGACY-RULE-0217|LEGACY-RULE-0231|LEGACY-RULE-0253|LEGACY-RULE-0267|LEGACY-RULE-0276,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000067,SRV2-NEW-0001,CAUTION,NO,LEGACY-RULE-0025|LEGACY-RULE-0031|LEGACY-RULE-0078|LEGACY-RULE-0109|LEGACY-RULE-0147|LEGACY-RULE-0189|LEGACY-RULE-0262|LEGACY-RULE-0268|LEGACY-RULE-0281,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000067,SRV2-NEW-0003,EXCLUDE,YES,LEGACY-RULE-0026|LEGACY-RULE-0032|LEGACY-RULE-0079|LEGACY-RULE-0110|LEGACY-RULE-0148|LEGACY-RULE-0190|LEGACY-RULE-0263|LEGACY-RULE-0269|LEGACY-RULE-0282,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000067,SRV2-NEW-0005,EXCLUDE,YES,LEGACY-RULE-0004|LEGACY-RULE-0006|LEGACY-RULE-0029|LEGACY-RULE-0075|LEGACY-RULE-0108|LEGACY-RULE-0144|LEGACY-RULE-0261,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000067,SRV2-NEW-0007,EXCLUDE,YES,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000068,SRV2-NEW-0002,EXCLUDE,YES,LEGACY-RULE-0003|LEGACY-RULE-0149|LEGACY-RULE-0215,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000068,SRV2-NEW-0004,CAUTION,NO,LEGACY-RULE-0027|LEGACY-RULE-0055|LEGACY-RULE-0140|LEGACY-RULE-0187|LEGACY-RULE-0195|LEGACY-RULE-0204|LEGACY-RULE-0227|LEGACY-RULE-0236|LEGACY-RULE-0240|LEGACY-RULE-0254,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000068,SRV2-NEW-0006,EXCLUDE,YES,LEGACY-RULE-0028|LEGACY-RULE-0056|LEGACY-RULE-0141|LEGACY-RULE-0188|LEGACY-RULE-0196|LEGACY-RULE-0205|LEGACY-RULE-0228|LEGACY-RULE-0237|LEGACY-RULE-0241|LEGACY-RULE-0255,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000068,SRV2-NEW-0007,EXCLUDE,YES,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000069,SRV2-NEW-0095,CAUTION,NO,LEGACY-RULE-0027|LEGACY-RULE-0055|LEGACY-RULE-0140|LEGACY-RULE-0187|LEGACY-RULE-0195|LEGACY-RULE-0204|LEGACY-RULE-0227|LEGACY-RULE-0236|LEGACY-RULE-0240|LEGACY-RULE-0254,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000069,SRV2-NEW-0097,EXCLUDE,YES,LEGACY-RULE-0028|LEGACY-RULE-0056|LEGACY-RULE-0141|LEGACY-RULE-0188|LEGACY-RULE-0196|LEGACY-RULE-0205|LEGACY-RULE-0228|LEGACY-RULE-0237|LEGACY-RULE-0241|LEGACY-RULE-0255,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000069,SRV2-NEW-0099,EXCLUDE,YES,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000070,SRV2-NEW-0002,EXCLUDE,YES,LEGACY-RULE-0003|LEGACY-RULE-0149|LEGACY-RULE-0215,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000070,SRV2-NEW-0004,CAUTION,NO,LEGACY-RULE-0027|LEGACY-RULE-0055|LEGACY-RULE-0140|LEGACY-RULE-0187|LEGACY-RULE-0195|LEGACY-RULE-0204|LEGACY-RULE-0227|LEGACY-RULE-0236|LEGACY-RULE-0240|LEGACY-RULE-0254,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000070,SRV2-NEW-0006,EXCLUDE,YES,LEGACY-RULE-0028|LEGACY-RULE-0056|LEGACY-RULE-0141|LEGACY-RULE-0188|LEGACY-RULE-0196|LEGACY-RULE-0205|LEGACY-RULE-0228|LEGACY-RULE-0237|LEGACY-RULE-0241|LEGACY-RULE-0255,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000070,SRV2-NEW-0007,EXCLUDE,YES,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000071,SRV2-NEW-0002,EXCLUDE,YES,LEGACY-RULE-0003|LEGACY-RULE-0149|LEGACY-RULE-0215,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000071,SRV2-NEW-0004,CAUTION,NO,LEGACY-RULE-0027|LEGACY-RULE-0055|LEGACY-RULE-0140|LEGACY-RULE-0187|LEGACY-RULE-0195|LEGACY-RULE-0204|LEGACY-RULE-0227|LEGACY-RULE-0236|LEGACY-RULE-0240|LEGACY-RULE-0254,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000071,SRV2-NEW-0006,EXCLUDE,YES,LEGACY-RULE-0028|LEGACY-RULE-0056|LEGACY-RULE-0141|LEGACY-RULE-0188|LEGACY-RULE-0196|LEGACY-RULE-0205|LEGACY-RULE-0228|LEGACY-RULE-0237|LEGACY-RULE-0241|LEGACY-RULE-0255,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000071,SRV2-NEW-0007,EXCLUDE,YES,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000072,SRV2-NEW-0001,CAUTION,NO,LEGACY-RULE-0025|LEGACY-RULE-0031|LEGACY-RULE-0078|LEGACY-RULE-0109|LEGACY-RULE-0147|LEGACY-RULE-0189|LEGACY-RULE-0262|LEGACY-RULE-0268|LEGACY-RULE-0281,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000072,SRV2-NEW-0003,EXCLUDE,YES,LEGACY-RULE-0026|LEGACY-RULE-0032|LEGACY-RULE-0079|LEGACY-RULE-0110|LEGACY-RULE-0148|LEGACY-RULE-0190|LEGACY-RULE-0263|LEGACY-RULE-0269|LEGACY-RULE-0282,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000072,SRV2-NEW-0005,EXCLUDE,YES,LEGACY-RULE-0004|LEGACY-RULE-0006|LEGACY-RULE-0029|LEGACY-RULE-0075|LEGACY-RULE-0108|LEGACY-RULE-0144|LEGACY-RULE-0261,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000072,SRV2-NEW-0007,EXCLUDE,YES,LEGACY-RULE-0005|LEGACY-RULE-0015|LEGACY-RULE-0016,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000073,SRV2-NEW-0054,CAUTION,NO,LEGACY-RULE-0037|LEGACY-RULE-0044|LEGACY-RULE-0066|LEGACY-RULE-0076|LEGACY-RULE-0091|LEGACY-RULE-0111|LEGACY-RULE-0142|LEGACY-RULE-0145|LEGACY-RULE-0155|LEGACY-RULE-0157|LEGACY-RULE-0160|LEGACY-RULE-0164|LEGACY-RULE-0185|LEGACY-RULE-0250|LEGACY-RULE-0264|LEGACY-RULE-0270|LEGACY-RULE-0272,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000073,SRV2-NEW-0056,EXCLUDE,YES,LEGACY-RULE-0038|LEGACY-RULE-0045|LEGACY-RULE-0067|LEGACY-RULE-0077|LEGACY-RULE-0092|LEGACY-RULE-0112|LEGACY-RULE-0143|LEGACY-RULE-0146|LEGACY-RULE-0156|LEGACY-RULE-0158|LEGACY-RULE-0161|LEGACY-RULE-0165|LEGACY-RULE-0186|LEGACY-RULE-0251|LEGACY-RULE-0265|LEGACY-RULE-0271|LEGACY-RULE-0273,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
REX-000073,SRV2-NEW-0062,EXCLUDE,YES,LEGACY-RULE-0008|LEGACY-RULE-0115|LEGACY-RULE-0154|LEGACY-RULE-0191|LEGACY-RULE-0208,INACTIVE_PENDING_DOMAIN_APPROVAL,PENDING_DOMAIN_APPROVAL,false
